,user_id,movie_id,rating
32080,342,326,1
23570,268,1074,3
26107,374,161,5
1292,141,258,5
45270,16,125,3
24223,472,747,5
36538,104,405,3
5220,116,760,3
64345,847,258,5
74873,488,486,4
6153,190,282,3
56936,198,229,3
87425,880,53,4
56382,640,202,5
6168,185,196,4
31585,499,87,4
42866,561,684,3
12217,387,381,4
94112,795,144,4
77993,778,249,3
72146,393,1270,3
49093,714,121,4
92630,106,318,5
16333,371,174,4
77205,843,188,2
21272,389,712,3
90888,864,563,3
41907,221,1217,4
94865,354,432,3
75529,563,255,5
79561,869,1382,3
3818,321,131,4
27082,508,568,4
16306,82,222,3
17108,435,1034,2
64965,896,222,4
58931,847,1172,1
73710,457,676,3
91404,840,855,4
72952,543,212,4
9521,89,716,3
93297,796,284,3
58031,814,559,3
31456,378,257,4
18680,405,530,1
81921,268,1110,3
23093,308,432,4
55760,301,1230,1
39816,650,309,3
22506,305,690,4
88869,663,685,4
85643,831,742,3
68560,239,483,5
81416,924,7,4
19341,440,1038,5
60080,661,300,3
55929,428,259,4
79186,634,290,3
49337,608,660,5
9731,346,546,4
26715,370,135,4
50402,154,258,3
75200,435,193,3
30044,412,114,4
78664,889,1231,3
25695,210,327,4
53604,387,679,5
7460,11,721,3
30479,1,256,4
54160,363,449,3
75316,693,288,2
64131,751,538,4
64307,807,101,4
31167,293,211,4
44447,181,289,4
25315,74,351,3
14401,322,1,2
43665,617,569,1
44375,201,196,4
77307,889,649,2
57763,291,3,3
7317,330,575,4
97503,758,315,5
14103,21,668,1
63498,574,340,1
14122,54,1088,3
25870,495,379,5
85691,250,588,5
8530,234,1,3
12779,392,23,5
55792,714,50,5
53427,655,387,3
89788,472,216,4
37759,21,262,4
77355,883,8,4
75768,524,12,3
66298,562,153,4
38893,264,746,3
92830,378,1147,4
3096,18,647,4
64343,863,258,5
22947,216,182,4
125,194,385,2
16289,13,875,1
48826,4,11,4
33036,495,214,5
3553,110,245,3
91972,727,616,2
18061,314,795,4
5440,159,237,3
19802,130,331,3
48181,739,69,5
1116,297,233,2
154,299,111,3
45556,698,50,5
45484,139,676,4
45110,592,192,5
91515,464,50,4
96483,896,288,3
96129,90,23,5
69148,934,151,3
35106,608,65,5
68565,385,55,2
2463,234,233,2
58084,190,546,3
45301,569,225,3
56119,796,1269,5
30893,497,783,3
77904,406,709,5
35589,114,483,4
14798,303,449,4
39788,593,724,3
55271,92,566,4
92229,834,886,4
6874,279,1000,4
3602,301,1035,4
2892,85,629,3
22489,354,287,3
95676,927,217,1
93100,561,133,3
72225,561,524,4
40487,94,930,2
25392,459,827,3
74394,159,873,2
38951,479,398,1
41567,22,201,4
90100,724,351,1
3033,165,258,5
55414,296,301,5
9261,90,203,5
27273,187,651,5
10725,295,98,5
74334,92,685,3
44660,665,15,4
55950,537,979,2
82702,646,294,2
34097,223,333,4
70016,311,747,3
29853,85,193,3
62048,298,210,5
95730,912,268,2
84562,429,1139,2
4217,324,1033,4
39031,487,823,1
46910,101,979,2
43499,655,159,3
51645,334,164,3
956,313,117,4
46729,588,142,5
50010,416,1053,4
89351,883,805,4
99460,903,147,3
1210,136,89,4
39192,328,8,3
89680,938,121,5
45589,653,101,3
10452,276,449,2
68853,642,931,4
92321,910,831,1
77981,234,661,5
3217,221,468,3
49203,716,144,2
27259,267,655,4
22182,256,234,5
32499,536,582,2
24666,62,655,3
61699,793,815,3
2799,234,485,3
86992,758,405,4
91755,144,212,5
74445,653,531,5
25292,336,1041,2
10145,374,454,4
7477,234,566,2
60202,796,315,5
33473,328,272,5
89155,732,294,3
86839,875,42,4
22631,487,470,5
61066,682,72,3
6280,121,125,2
66924,709,11,5
44324,128,393,4
4072,313,488,5
76580,684,215,5
94052,900,864,2
86109,896,800,3
14524,344,79,4
333,1,33,4
34189,551,343,4
7566,104,1017,1
1418,234,648,3
46752,437,318,4
96907,911,473,3
23991,379,701,4
74266,683,269,3
14871,330,747,3
8233,269,1480,1
16763,201,1220,2
65454,907,340,2
57377,344,478,4
47038,719,126,2
88254,870,589,4
92971,586,431,3
31739,279,403,1
80724,934,83,4
52851,663,357,5
43492,554,58,4
17783,299,70,3
7553,259,762,2
39756,357,831,3
31858,417,214,5
84794,922,447,1
21296,246,25,3
67279,325,383,1
5361,13,440,1
73089,291,1489,2
59469,197,184,1
3173,56,194,5
37026,2,306,4
45209,537,479,4
89048,864,159,4
26836,456,86,2
62156,659,69,3
60365,257,921,5
13121,164,333,5
57012,534,235,4
93803,531,908,1
70111,487,559,3
80862,782,312,4
84614,553,507,3
38482,621,67,4
3444,268,425,4
58920,357,687,3
56243,745,1126,2
76594,521,249,4
41689,11,646,3
4221,64,2,3
57084,307,72,3
34256,421,234,5
25156,402,124,4
47081,504,70,3
3724,328,521,4
55751,530,98,4
58478,340,15,5
77027,409,211,4
15846,330,393,4
86364,495,419,1
62774,606,405,4
9928,52,287,5
62590,882,140,3
16957,95,496,4
96172,500,93,4
89895,588,286,4
31220,274,685,5
60425,279,29,2
93566,940,176,4
88298,937,225,2
54553,748,173,4
25866,68,458,1
31663,466,117,5
7686,59,739,4
77677,864,286,5
82929,403,760,1
39397,22,21,4
10016,204,482,4
92292,664,318,5
94925,184,735,3
34345,226,97,3
32053,216,11,5
23724,43,939,3
60344,640,428,5
83249,73,129,4
69321,435,127,4
82649,848,435,3
7761,45,1061,2
18211,297,326,2
42293,503,216,5
33495,524,724,3
56964,60,131,4
61258,353,343,2
56266,650,134,5
50503,698,255,3
10062,79,325,5
59816,429,203,5
36639,529,321,4
78337,894,855,4
93266,891,181,3
99731,933,96,2
48818,756,603,5
69826,648,726,3
57705,655,125,2
48843,624,124,4
89647,330,117,5
23436,224,276,3
90872,474,126,4
49183,716,133,5
60609,664,153,4
81555,659,218,4
36111,220,289,4
46774,303,281,3
31337,567,1019,5
28304,399,633,3
83917,313,225,4
65835,886,98,4
89957,622,226,4
31967,573,661,4
94023,460,1171,3
40966,345,762,5
70515,863,691,3
21205,311,306,4
9282,56,96,5
2442,279,789,4
65431,551,159,4
60884,94,527,5
20261,119,52,3
12578,164,323,4
78056,244,528,3
87813,916,60,4
80172,241,286,5
12469,174,14,5
90187,840,89,5
54833,771,91,4
81810,897,211,5
91578,868,378,2
47164,147,750,5
20796,291,1073,5
35678,116,253,3
69361,846,110,3
2373,221,69,4
98373,768,535,3
69805,923,762,4
468,85,259,2
80578,868,1509,1
30198,535,203,3
4283,13,45,3
29129,425,325,3
25833,505,748,1
53899,763,151,4
29190,18,213,5
38682,539,197,5
20790,92,456,2
84900,906,270,4
44440,524,1152,3
25081,450,288,3
94258,916,1014,3
14603,297,423,3
30110,95,210,5
66886,899,218,4
60299,642,423,3
84793,1,207,5
25672,136,137,5
76856,437,716,5
58838,625,498,4
64799,650,186,4
36567,483,270,3
89201,892,233,5
32153,77,127,2
52950,705,373,3
33689,488,521,3
28654,141,1283,3
97728,910,291,1
5907,301,123,4
79928,536,222,4
98366,853,682,4
67066,766,393,3
72729,707,921,4
22636,62,252,3
839,64,736,4
22842,11,211,3
84275,916,528,3
22939,298,483,5
72811,854,744,2
19705,457,443,4
44367,650,1065,4
9248,276,238,5
29963,486,299,1
33052,566,83,4
39707,16,58,4
46535,85,657,4
49570,655,19,2
39016,632,419,4
49607,293,47,3
56632,301,157,2
36283,592,425,5
71468,13,566,5
16480,18,523,4
79088,663,3,4
14707,95,498,3
87471,486,279,4
56250,643,715,5
96370,865,1,1
48128,546,294,1
83412,730,535,2
88956,126,303,3
87484,805,1065,5
76040,609,1,1
81348,721,942,4
69696,804,89,4
61125,815,202,4
20468,194,485,3
81364,870,514,5
63444,634,544,3
18212,186,299,3
46106,655,1128,3
41911,666,182,4
26368,346,366,2
79062,194,228,1
88205,417,818,2
14602,326,665,1
87952,897,501,5
94100,896,715,3
28939,201,438,1
68779,826,373,3
15856,56,44,4
69185,536,94,4
74219,805,1,4
72105,639,483,5
97312,747,1045,4
65227,882,294,4
85572,514,137,3
4641,295,493,5
58658,500,472,3
15265,385,174,2
71281,712,71,5
56057,786,699,4
4746,16,655,5
27938,215,300,3
39889,409,1194,5
26881,483,271,3
52800,551,774,5
44262,263,1,5
47310,716,163,4
57994,606,138,3
72678,527,168,5
49660,593,15,4
60685,686,48,5
37167,5,415,1
61399,792,471,4
12511,151,160,4
16965,130,1136,4
55670,159,1014,4
40819,493,12,3
16717,70,762,3
16700,181,424,1
10297,239,124,5
4484,127,268,1
5682,1,49,3
90289,716,489,4
7241,295,1221,5
24161,436,1119,4
3087,222,25,3
7592,77,179,5
75636,943,73,3
74335,561,473,3
67246,617,567,2
36492,545,88,3
13277,399,33,3
43654,626,243,1
88935,195,242,4
71956,597,181,4
89786,790,427,4
57988,648,930,3
74049,937,224,4
69228,846,565,2
37503,418,288,5
78124,585,543,3
32570,452,111,3
33654,401,655,3
24000,445,829,1
23491,303,575,4
43203,281,301,3
96060,505,243,2
17399,386,7,3
87094,385,1065,3
13317,389,395,2
88422,642,1091,4
3417,92,1016,2
94913,704,193,5
44291,542,273,3
99077,504,423,4
7171,233,644,5
34652,270,583,5
26957,77,250,3
98802,517,229,3
15528,53,748,2
42698,600,761,4
92370,933,69,4
70789,925,218,4
3240,244,220,2
5852,250,485,4
961,239,491,5
2925,206,1394,1
48674,756,367,4
80993,286,101,5
90715,269,673,4
11632,125,1000,3
25647,417,679,2
9143,220,343,3
84048,870,1008,3
63349,387,430,3
23952,442,168,4
30569,387,76,3
5153,327,962,3
45654,385,177,4
40758,90,56,5
48024,657,922,4
45751,590,282,2
26618,504,417,3
18095,413,628,4
12859,279,208,5
69613,324,763,5
79841,908,423,4
70678,429,587,3
11684,109,820,3
43427,688,288,5
92532,506,172,5
18732,262,923,4
50074,521,184,4
47119,514,527,4
26322,327,211,3
93233,889,290,2
36414,493,95,5
65232,569,273,3
76355,378,323,3
26782,479,122,1
76967,548,950,4
60903,846,464,2
17386,76,98,5
25733,295,161,4
90616,505,648,4
4787,170,328,3
37682,378,742,4
92874,731,720,3
34216,374,118,5
91358,474,9,5
61953,583,513,5
36441,381,931,4
71853,497,169,4
23996,16,502,4
8152,299,496,3
26445,495,68,5
11309,360,588,3
37,278,603,5
42682,643,89,3
32867,479,358,1
48503,541,732,3
48651,757,399,3
19440,318,142,4
41095,429,631,4
23273,487,293,5
40945,525,250,3
68106,897,177,5
61993,656,270,3
18288,128,282,3
29074,543,210,3
89808,650,601,3
83349,381,1060,5
53840,532,535,5
98996,752,355,2
32049,566,33,2
26894,148,209,5
48164,694,504,3
96396,825,1049,3
9582,343,951,1
78864,829,733,2
66734,889,1072,3
87890,487,340,1
60543,821,1084,5
14897,92,124,4
11310,151,79,4
30335,290,1047,4
75895,38,1016,5
19513,416,230,4
72551,932,238,3
14465,48,28,2
6787,347,79,5
91336,784,346,4
87597,187,204,2
22024,401,144,5
41388,526,293,5
96720,303,191,5
15863,181,1392,1
55281,345,280,3
48376,457,948,1
10484,327,203,3
44107,436,92,3
71652,878,60,4
78458,916,930,2
33785,561,239,3
2397,59,70,3
58281,804,95,2
22428,59,276,5
7235,293,202,3
8785,343,211,5
60444,804,222,5
44711,537,243,1
96377,679,483,5
96969,672,1190,2
66350,198,181,4
25991,361,430,5
8120,14,922,4
56485,844,22,4
15108,297,24,4
35858,189,317,4
98598,880,585,1
83959,903,52,3
34933,382,50,1
75597,846,1451,4
19941,377,56,4
50663,641,434,4
39549,387,619,1
23092,336,121,4
16548,299,546,3
4190,235,898,3
18902,279,40,4
14714,401,26,3
92386,927,71,5
90900,43,731,4
94449,919,23,3
94239,293,558,3
90018,537,340,4
81591,854,328,1
70526,919,325,4
84748,639,423,2
65931,454,48,4
47507,495,11,5
32884,405,1063,5
46546,489,313,4
12470,298,71,5
7931,372,159,5
59730,467,1012,3
30179,445,405,4
10647,164,331,5
71596,883,49,3
13458,378,866,2
68904,880,1423,3
57345,193,122,1
57426,276,431,3
81821,456,1101,3
91263,681,292,4
66803,774,448,2
29314,409,89,5
30527,401,321,2
79965,642,775,4
62333,383,478,5
36753,184,283,5
88094,373,216,4
58682,766,951,3
23274,407,269,3
19183,442,41,4
43323,614,472,3
60025,721,173,5
58312,632,233,3
68335,907,301,4
91695,868,1240,5
14740,406,317,4
60941,295,50,5
50992,454,678,2
94250,634,685,4
6860,102,183,4
19804,286,393,4
53408,343,523,5
16259,391,1101,4
15090,151,433,3
79758,874,325,2
73538,648,7,3
35632,117,423,4
85193,749,1188,3
3511,92,715,4
676,144,709,4
80158,854,492,4
15998,123,704,3
64219,493,174,3
50580,573,283,4
57731,634,922,4
60092,817,281,4
57475,560,653,4
93053,561,185,4
2889,124,11,5
76820,437,475,3
82070,619,121,5
65848,272,133,1
25813,403,274,3
94810,930,690,3
56649,301,363,4
64923,457,628,4
21263,125,56,1
75927,764,284,4
57653,332,327,5
69800,756,258,3
50761,276,943,4
85254,697,324,5
37942,210,732,4
39574,190,310,4
63256,790,288,4
2809,42,121,4
98223,659,188,3
19521,409,168,5
16929,151,153,3
61379,583,530,4
8027,247,272,4
79164,234,464,4
58710,727,265,4
27631,207,524,4
89473,746,176,5
79549,486,242,4
74310,702,258,5
17872,200,56,4
56056,840,479,4
23745,416,1091,3
33696,393,255,4
78678,854,195,3
15038,393,363,3
74672,682,1093,3
79047,804,636,3
11718,69,150,5
10937,263,205,5
76650,592,245,1
21231,21,263,1
17957,379,530,5
12212,334,7,5
21789,232,150,3
99986,913,690,3
28248,537,602,3
69261,921,87,2
52116,239,482,3
13463,117,195,5
6370,342,723,3
29900,532,373,3
89743,864,404,4
26396,67,25,4
90373,224,729,3
526,281,338,2
73165,846,1035,4
92015,900,117,2
43697,685,991,1
49296,724,266,1
87133,867,7,5
10456,159,103,1
32186,280,315,5
96344,358,208,2
99824,933,441,2
69854,802,260,4
36724,7,597,3
5919,264,524,3
74624,591,709,4
75993,324,873,5
37899,627,956,2
40203,635,269,5
20996,269,1148,4
47242,126,681,5
75574,793,823,3
93006,851,1291,2
2759,193,554,3
59852,679,484,4
60267,532,107,5
60528,705,79,5
14411,416,356,5
75336,201,116,1
62277,675,891,2
94864,919,93,5
1389,128,739,4
14341,95,627,4
56752,593,1119,5
32476,519,263,5
93431,870,1073,5
13223,313,134,5
30748,41,216,3
83469,764,25,2
61423,589,689,4
4156,314,833,4
88005,503,116,5
34279,118,98,5
10529,186,117,5
35627,608,69,4
43810,642,570,1
13730,58,684,4
33465,570,303,5
47990,499,194,4
60529,501,221,3
4433,334,1163,4
63704,623,216,4
92959,17,269,4
82340,903,47,5
5981,109,357,2
47396,308,151,4
16083,346,94,3
77628,618,709,2
47638,1,5,3
39042,493,59,5
33057,338,135,5
36034,430,222,4
67175,747,111,4
30205,445,544,2
38632,222,826,2
94087,764,231,3
53168,600,184,3
97252,503,529,2
30851,7,646,5
70360,655,315,4
76137,107,322,1
81722,896,1214,2
27571,474,481,4
55501,770,919,5
98708,826,71,5
23337,193,38,3
93737,764,1057,1
96892,28,434,4
96776,938,118,5
90390,883,778,4
98760,501,274,3
25450,269,48,5
25421,262,451,4
56758,709,89,3
54884,434,743,1
47287,41,238,5
84130,660,428,4
83782,639,280,3
91409,882,121,4
22764,97,919,5
34536,314,294,5
72329,256,1471,3
73262,542,393,3
3612,293,705,5
74494,921,227,3
29894,75,294,3
71884,659,1168,4
74870,760,451,5
78701,483,222,3
96028,345,218,3
64375,539,603,4
3551,201,475,4
39030,605,754,3
55324,215,98,5
30876,412,96,5
20004,207,527,4
79011,593,238,4
77753,727,250,5
67670,896,603,4
53471,685,327,2
62003,827,272,4
9084,85,514,5
7639,137,50,5
49515,716,181,4
20855,406,7,4
30363,495,470,5
53900,535,1039,4
26308,181,591,4
1571,70,210,4
32709,57,181,5
66675,933,1017,3
89983,178,269,4
71000,848,638,5
96391,801,268,5
68815,707,1401,3
35212,569,287,4
8132,285,168,4
10882,227,116,4
84143,37,472,2
27280,450,611,5
43439,13,650,2
17247,239,89,4
24625,268,164,2
39642,620,148,3
56097,747,967,3
83994,276,237,5
46577,716,707,4
61801,864,892,3
19530,401,162,5
13273,145,763,4
73990,503,223,5
33877,387,532,3
86999,831,294,4
6141,276,448,4
39743,488,258,4
41584,458,183,4
39585,601,127,4
34944,188,281,3
90085,470,327,3
32278,246,198,4
20179,454,479,4
29569,395,378,5
51176,291,636,4
48911,490,50,5
92356,844,405,2
53527,449,285,5
70707,666,48,4
88124,750,338,3
65397,332,682,4
40925,507,898,5
93171,933,121,3
74359,328,983,3
8277,13,869,3
76433,655,464,3
13904,378,734,3
43244,40,876,3
89286,921,678,5
1305,14,174,5
97690,902,1,5
69177,851,1047,3
41458,660,1181,1
73041,761,275,4
82129,7,569,4
50387,369,346,4
76583,453,941,2
85819,829,86,4
71552,927,367,5
23240,457,474,5
96417,900,661,4
15376,313,161,4
46529,727,181,3
41485,37,96,4
22282,484,300,4
76478,689,300,5
41735,405,1030,1
46636,606,748,3
69327,863,879,2
51634,320,572,3
26882,44,25,2
82599,852,235,4
64235,805,93,5
36079,399,622,4
53628,788,639,3
38064,405,347,4
88961,682,144,3
75893,881,27,3
31719,43,79,4
62337,518,106,5
53385,299,239,3
58484,455,660,4
29774,239,1204,4
32180,493,235,2
63346,749,96,5
76826,549,121,4
84574,864,282,3
65148,70,451,4
52102,239,42,5
68349,537,699,4
8634,373,154,5
3030,230,210,5
28409,363,448,5
35787,23,230,4
39582,161,496,3
66774,705,403,4
83865,870,474,4
59057,835,609,4
79424,453,1145,2
78252,936,1279,3
74009,291,785,4
21817,230,418,5
5251,13,263,5
37416,417,13,2
51984,62,81,4
1607,271,482,5
62413,692,763,3
50398,733,1142,4
99848,5,174,5
14217,298,507,4
52798,486,332,3
42737,70,135,4
21037,346,572,5
47406,707,1628,5
13689,379,284,4
90672,608,234,5
14712,110,212,1
74703,649,250,3
776,49,1003,2
33579,453,393,3
48345,406,1203,2
97083,521,181,4
1972,58,268,5
28936,405,720,1
25447,472,568,5
51884,616,347,4
9757,236,596,4
30932,527,201,3
27799,262,1013,2
3973,201,844,2
38079,640,941,5
9289,330,213,5
12655,59,640,5
4425,148,501,4
44170,630,172,3
22479,437,131,5
83653,475,327,4
16314,1,230,4
10742,276,4,4
11509,21,441,3
83729,483,68,1
79859,63,262,4
38240,74,294,4
7512,268,161,3
7244,128,378,5
65001,705,148,5
21209,379,9,4
75729,790,584,4
55228,375,176,4
10844,345,1247,2
7293,247,257,4
85276,664,95,4
75072,480,152,4
89584,716,826,2
25446,435,5,2
87590,448,874,3
8944,103,527,5
87718,781,878,1
61441,733,137,5
71750,474,213,4
22433,387,735,2
24203,409,676,2
45931,463,258,5
13628,227,1008,4
63955,758,1007,5
12314,385,1536,5
18086,63,126,3
62893,864,173,5
62373,334,244,3
53578,350,23,5
74326,334,1020,4
5315,222,739,4
57000,328,809,4
74270,796,307,4
11586,186,31,4
38124,542,479,4
52072,342,844,3
72917,450,345,2
39357,267,156,5
51594,486,20,3
99738,32,408,3
36839,109,88,4
69480,648,229,4
24277,13,342,4
1691,214,275,3
17117,92,582,5
71504,655,23,3
91833,472,95,3
54596,489,333,4
21564,44,1,4
72544,897,97,5
7052,306,744,4
66826,924,523,5
81874,863,683,1
47307,207,293,2
35529,276,31,4
13101,336,154,5
97378,232,435,4
61266,187,241,3
39159,422,436,3
17620,348,100,4
6819,49,3,3
70965,479,222,4
38778,639,170,4
37619,13,394,2
96838,158,7,5
69479,271,148,3
97389,868,2,2
71799,508,378,5
20895,335,313,3
72490,474,929,3
51023,671,591,3
37655,325,443,4
30401,79,116,5
87693,666,108,3
47551,711,1152,1
20218,346,550,4
5293,195,477,2
76914,650,719,3
31419,436,761,4
43251,457,412,2
67914,807,8,4
38905,545,208,3
53756,562,143,5
25413,445,209,4
53046,675,347,4
85205,836,163,5
61927,747,736,5
25395,201,751,3
85448,896,527,4
63309,793,288,4
14110,184,950,4
30053,269,644,5
62283,739,1431,5
77832,437,153,5
12320,367,665,5
67580,843,582,2
26570,56,210,5
31354,500,28,3
51797,313,385,4
84558,708,276,2
75272,460,312,4
61321,843,474,3
11140,119,24,4
29924,454,1107,4
39606,379,842,4
601,56,546,3
36337,477,25,5
95759,907,235,4
25644,486,257,3
13747,75,291,1
52018,276,225,3
56365,622,553,3
75505,933,453,1
15293,232,515,2
17835,326,98,5
72026,64,48,5
60756,294,273,3
66021,900,589,5
752,13,780,1
164,90,98,5
19984,28,258,5
20744,11,274,3
58639,201,46,4
26061,416,283,5
1080,283,845,4
26748,500,223,4
72898,899,188,2
51933,646,315,4
53669,593,286,5
55318,748,474,4
38193,1,181,5
74297,792,926,3
43934,26,116,2
71016,303,204,4
88874,709,825,2
65169,681,294,5
96289,533,1142,4
9048,313,1066,2
71001,661,318,5
72861,881,506,4
85790,836,289,1
58303,345,124,5
4227,184,521,4
42206,81,596,3
59246,434,628,1
35586,130,427,5
31080,253,485,5
25486,177,92,4
77490,934,145,3
34511,130,5,4
44869,634,313,5
89521,738,216,3
42277,650,674,4
14573,102,94,2
24018,416,297,4
91700,805,549,3
93245,918,517,3
58661,787,259,4
51152,473,124,4
2151,68,7,3
2424,223,318,4
18493,423,1134,4
75790,716,404,4
53220,798,151,3
93109,758,820,4
31803,542,721,2
62754,763,70,5
98132,269,708,4
88848,878,216,4
30188,501,1278,3
3765,214,179,5
47429,601,22,4
53298,35,327,3
98910,160,952,4
95568,797,257,5
43409,18,489,4
44593,23,144,3
87515,13,280,4
78248,704,69,3
86432,363,8,5
83929,763,280,2
40562,472,665,4
49135,758,347,3
87965,735,275,4
70189,699,930,2
80774,795,151,3
63179,537,486,3
77408,796,180,2
95180,825,326,4
22777,340,946,5
75449,557,252,3
30154,503,607,5
45134,354,733,3
4022,197,770,3
59273,378,77,4
8829,169,308,3
53402,707,208,5
30002,554,28,4
68738,904,66,4
40349,315,286,5
94827,721,127,5
29739,96,190,4
88346,882,101,3
97669,537,300,1
57295,805,216,2
57133,719,282,4
51391,331,175,4
86942,296,150,1
77387,620,676,3
6554,296,948,1
99937,851,1337,3
73399,733,286,4
62442,854,505,4
21504,361,781,2
33882,163,301,3
74709,916,223,4
84511,777,273,4
23513,387,969,3
13047,268,258,2
93408,373,131,4
20978,391,678,2
48365,640,56,5
15523,115,496,1
12488,338,486,3
81791,671,288,5
8340,363,71,3
93304,389,494,5
13269,12,402,5
76415,943,27,4
52784,645,433,4
67153,650,419,4
90555,395,288,2
92729,935,255,4
29873,280,200,5
60372,314,150,4
39906,519,1062,5
15752,271,237,4
51301,699,24,3
40691,393,354,4
57678,141,276,1
49375,608,61,5
9439,184,553,3
97499,943,717,4
85883,479,143,1
68444,727,207,5
64632,747,631,5
10884,181,1129,1
23198,380,770,3
66313,416,151,3
20585,339,637,4
33238,506,661,5
7878,293,466,3
347,303,134,5
53792,59,591,4
26194,471,418,3
37413,627,1194,4
64264,639,381,2
85149,920,299,2
70306,846,518,4
35497,359,748,3
89364,186,77,5
3836,1,70,3
2870,308,166,3
57840,833,854,4
73929,889,327,3
30879,537,58,4
48619,334,506,3
85770,943,187,5
81753,629,238,5
30738,200,866,4
18313,1,214,4
85920,911,584,3
55386,271,697,4
25553,506,465,4
37312,345,239,4
26700,452,203,3
78830,741,56,4
56578,458,189,4
39803,346,91,1
18075,407,493,3
42119,567,170,3
75721,877,381,4
44600,609,125,4
97978,751,209,4
96193,612,127,2
10796,144,1286,4
13800,271,530,4
78135,586,177,3
52055,664,427,4
30071,453,471,4
34788,62,196,4
46394,633,566,3
60925,880,820,3
54764,655,955,3
57531,763,507,4
12741,312,151,2
51526,532,72,3
47685,561,362,2
19461,268,1065,4
5356,297,678,3
37466,619,328,1
53028,476,239,4
85313,548,539,2
96608,864,201,5
31130,417,340,3
44762,506,68,4
42956,655,1418,4
9173,314,255,5
34355,343,200,2
21508,268,654,5
40714,592,919,5
7871,249,456,3
48695,532,135,3
27454,487,541,3
80211,865,627,1
6656,23,705,4
88030,354,1039,4
52725,456,380,3
81962,350,427,5
